# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.invertedFileNameIndex.requests,1772304649398000000,1772304709422000000,26
VFS.contentStorage.recordsRead,1772304649398000000,1772304709422000000,340
VFS.fileChildByName,1772304649398000000,1772304709422000000,248845
VFS.fileByIdCache.misses,1772304649398000000,1772304709422000000,1051968
FileNameCache.queries,1772304649398000000,1772304709422000000,3658176
VFS.folderCaseSensitivityReads,1772304649398000000,1772304709422000000,5
VFS.contentStorage.recordsStoredSize,1772304649398000000,1772304709422000000,0
VFS.contentStorage.recordsReadDecompressed,1772304649398000000,1772304709422000000,51
workspaceModel.mutableEntityStorage.instances.count,1772304649398000000,1772304709422000000,64
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1772304649398000000,1772304709422000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1772304649398000000,1772304709422000000,9
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1772304649398000000,1772304709422000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1772304649398000000,1772304709422000000,0
jps.save.global.entities.ms,1772304649398000000,1772304709422000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1772304649398000000,1772304709422000000,14
workspaceModel.mutableEntityStorage.replace.by.source.ms,1772304649398000000,1772304709422000000,26
jps.project.serializers.save.ms,1772304649398000000,1772304709422000000,0
jps.facet.change.listener.before.change.events.ms,1772304649398000000,1772304709422000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1772304649398000000,1772304709422000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1772304649398000000,1772304709422000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1772304649398000000,1772304709422000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1772304649398000000,1772304709422000000,56
workspaceModel.mutableEntityStorage.entities.ms,1772304649398000000,1772304709422000000,0
workspaceModel.sync.entities.ms,1772304649398000000,1772304709422000000,0
jps.module.iml.entities.serializer.save.entities.ms,1772304649398000000,1772304709422000000,0
jps.storage.jps.conf.reader.load.component.ms,1772304649398000000,1772304709422000000,5
jps.global.get.library.ms,1772304649398000000,1772304709422000000,0
jps.global.get.libraries.ms,1772304649398000000,1772304709422000000,0
workspaceModel.orphan.listener.update.ms,1772304649398000000,1772304709422000000,2
jps.global.get.library.by.name.ms,1772304649398000000,1772304709422000000,0
workspaceModel.global.updates.ms,1772304649398000000,1772304709422000000,3
workspaceModel.delayed.project.synchronizer.sync.ms,1772304649398000000,1772304709422000000,112
jps.global.initialize.library.bridges.ms,1772304649398000000,1772304709422000000,22
workspaceModel.save.cache.to.file.ms,1772304649398000000,1772304709422000000,328
jps.project.serializers.load.ms,1772304649398000000,1772304709422000000,55
workspaceModel.load.cache.from.file.ms,1772304649398000000,1772304709422000000,254
jps.artifact.entities.serializer.save.entities.ms,1772304649398000000,1772304709422000000,0
workspaceModel.global.apply.state.to.project.ms,1772304649398000000,1772304709422000000,10
jps.load.project.to.empty.storage.ms,1772304649398000000,1772304709422000000,78
jps.facet.change.listener.init.bridge.ms,1772304649398000000,1772304709422000000,0
jps.app.storage.content.reader.load.component.ms,1772304649398000000,1772304709422000000,2
workspaceModel.mutableEntityStorage.modify.entity.ms,1772304649398000000,1772304709422000000,9
workspaceModel.moduleManagerBridge.build.module.graph.ms,1772304649398000000,1772304709422000000,3
workspaceModel.moduleBridgeLoader.loading.modules.ms,1772304649398000000,1772304709422000000,182
jps.global.handle.changed.events.ms,1772304649398000000,1772304709422000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1772304649398000000,1772304709422000000,0
jps.save.changed.project.entities.ms,1772304649398000000,1772304709422000000,0
jps.library.entities.serializer.save.entities.ms,1772304649398000000,1772304709422000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1772304649398000000,1772304709422000000,0
jps.reload.project.entities.ms,1772304649398000000,1772304709422000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1772304649398000000,1772304709422000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1772304649398000000,1772304709422000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1772304649398000000,1772304709422000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1772304649398000000,1772304709422000000,48
jps.facet.change.listener.process.change.events.ms,1772304649398000000,1772304709422000000,1
workspaceModel.moduleBridge.update.option.ms,1772304649398000000,1772304709422000000,0
workspaceModel.load.cache.metadata.from.file.ms,1772304649398000000,1772304709422000000,33
jps.library.entities.serializer.load.entities.ms,1772304649398000000,1772304709422000000,9
jps.module.iml.entities.serializer.load.entities.ms,1772304649398000000,1772304709422000000,129
workspaceModel.moduleBridge.before.changed.ms,1772304649398000000,1772304709422000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1772304649398000000,1772304709422000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1772304649398000000,1772304709422000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1772304649398000000,1772304709422000000,2
jps.global.initialize.library.bridges.after.loading.ms,1772304649398000000,1772304709422000000,0
jps.apply.loaded.storage.ms,1772304649398000000,1772304709422000000,31
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1772304649398000000,1772304709422000000,0
workspaceModel.global.updates.count,1772304649398000000,1772304709422000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1772304649398000000,1772304709422000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1772304649398000000,1772304709422000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1772304649398000000,1772304709422000000,33
workspaceModel.do.save.caches.ms,1772304649398000000,1772304709422000000,485
jps.artifact.entities.serializer.load.entities.ms,1772304649398000000,1772304709422000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772304649398000000,1772304709422000000,1
jps.global.handle.before.change.events.ms,1772304649398000000,1772304709422000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1772304649398000000,1772304709422000000,0
jps.load.initial.state.ms,1772304649398000000,1772304709422000000,8
workspaceModel.mutableEntityStorage.has.same.entities.ms,1772304649398000000,1772304709422000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1772304649398000000,1772304709422000000,0
